0,0,16
0,1,46
0,2,3
1,0,266
1,1,102
1,2,136
2,0,29
2,1,12
2,2,71
3,0,61
3,1,226
3,2,49
4,0,58
4,1,3
4,2,7
5,0,0
5,1,80
5,2,55
6,0,5
6,1,131
6,2,23
7,0,89
7,1,2
7,2,4
8,0,52
8,1,30
8,2,54
9,0,15
9,1,5
9,2,2
10,0,111
10,1,64
10,2,27
11,0,20
11,1,7
11,2,18
12,0,65
12,1,33
12,2,24
13,0,5
13,1,46
13,2,138
14,0,130
14,1,114
14,2,79
15,0,83
15,1,16
15,2,180
16,0,49
16,1,13
16,2,95
17,0,80
17,1,26
17,2,255
18,0,90
18,1,198
18,2,126
19,0,17
19,1,3
19,2,111
20,0,215
20,1,162
20,2,191
21,0,116
21,1,101
21,2,56
22,0,106
22,1,110
22,2,78
23,0,83
23,1,128
23,2,189
24,0,78
24,1,58
24,2,175
25,0,0
25,1,246
25,2,261
26,0,28
26,1,111
26,2,6
27,0,180
27,1,30
27,2,58
28,0,29
28,1,11
28,2,30
29,0,21
29,1,110
29,2,0
30,0,51
30,1,8
30,2,180
31,0,237
31,1,243
31,2,96
32,0,3
32,1,18
32,2,145
33,0,9
33,1,20
33,2,79
34,0,3
34,1,120
34,2,29
35,0,129
35,1,20
35,2,53
36,0,217
36,1,4
36,2,225
37,0,52
37,1,102
37,2,142
38,0,79
38,1,141
38,2,10
39,0,143
39,1,163
39,2,35
40,0,36
40,1,102
40,2,40
41,0,143
41,1,334
41,2,132
42,0,2
42,1,4
42,2,64
43,0,60
43,1,54
43,2,1
44,0,107
44,1,34
44,2,141
45,0,32
45,1,28
45,2,0
46,0,75
46,1,2
46,2,35
47,0,242
47,1,31
47,2,160
48,0,123
48,1,43
48,2,19
49,0,17
49,1,91
49,2,2
50,0,12
50,1,25
50,2,32
51,0,131
51,1,160
51,2,9
52,0,7
52,1,10
52,2,33
53,0,4
53,1,116
53,2,86
54,0,34
54,1,10
54,2,39
55,0,8
55,1,121
55,2,95
56,0,64
56,1,57
56,2,22
57,0,32
57,1,2
57,2,40
58,0,69
58,1,27
58,2,197
59,0,88
59,1,24
59,2,0
60,0,60
60,1,210
60,2,43
61,0,8
61,1,6
61,2,13
62,0,245
62,1,6
62,2,55
63,0,8
63,1,93
63,2,25
64,0,165
64,1,108
64,2,95
65,0,112
65,1,0
65,2,17
66,0,16
66,1,121
66,2,89
67,0,15
67,1,80
67,2,15
68,0,33
68,1,69
68,2,151
69,0,95
69,1,2
69,2,123
70,0,258
70,1,49
70,2,117
71,0,188
71,1,126
