0,0,16
0,1,46
0,2,3
1,0,266
1,1,102
1,2,136
2,0,29
2,1,12
2,2,71
3,0,61
3,1,226
3,2,49
4,0,58
4,1,3
4,2,7
5,0,0
5,1,80
5,2,55
6,0,5
6,1,131
6,2,23
7,0,89
7,1,2
7,2,4
8,0,52
8,1,30
8,2,54
9,0,15
9,1,5
9,2,2
10,0,111
10,1,64
10,2,27
11,0,20
11,1,7
11,2,18
12,0,65
12,1,33
12,2,24
13,0,5
13,1,46
13,2,138
14,0,130
14,1,114
14,2,79
15,0,83
15,1,16
15,2,180
16,0,49
16,1,13
16,2,12
17,0,25
17,1,32
17,2,131
18,0,160
18,1,9
18,2,7
19,0,10
19,1,33
19,2,4
20,0,116
20,1,86
20,2,34
21,0,10
21,1,39
21,2,8
22,0,121
22,1,95
22,2,64
23,0,57
23,1,22
23,2,32
24,0,2
24,1,40
24,2,69
25,0,27
25,1,197
25,2,88
26,0,24
26,1,0
26,2,60
27,0,210
27,1,43
27,2,8
28,0,6
28,1,13
28,2,245
29,0,6
29,1,55
29,2,8
30,0,93
30,1,25
30,2,165
31,0,108
31,1,95
31,2,112
32,0,0
32,1,17
32,2,16
33,0,121
33,1,8
33,2,63
34,0,17
34,1,50
34,2,60
35,0,88
35,1,43
35,2,0
36,0,66
36,1,140
36,2,34
37,0,31
37,1,74
37,2,13
38,0,21
38,1,14
38,2,13
39,0,72
39,1,42
39,2,52
40,0,43
40,1,50
40,2,0
41,0,78
41,1,129
41,2,25
42,0,52
42,1,112
42,2,27
43,0,1
43,1,59
43,2,64
44,0,66
44,1,17
44,2,10
45,0,25
45,1,213
45,2,3
46,0,56
46,1,1
46,2,114
47,0,82
47,1,204
47,2,108
48,0,18
48,1,73
48,2,7
49,0,85
49,1,36
49,2,79
0,0,11
0,1,47
0,2,2
1,0,222
1,1,158
1,2,150
2,0,36
2,1,12
2,2,59
3,0,95
3,1,211
3,2,41
4,0,72
4,1,3
4,2,8
5,0,0
5,1,48
5,2,49
6,0,8
6,1,159
6,2,11
7,0,81
7,1,2
7,2,3
8,0,85
8,1,30
8,2,72
9,0,13
9,1,6
9,2,2
10,0,142
10,1,69
10,2,28
11,0,23
11,1,8
11,2,15
12,0,94
12,1,63
12,2,41
13,0,9
13,1,31
13,2,203
14,0,130
14,1,110
14,2,75
15,0,114
15,1,13
15,2,275
16,0,52
16,1,27
16,2,12
17,0,26
17,1,36
17,2,275
18,0,130
18,1,7
18,2,9
19,0,5
19,1,29
19,2,3
20,0,79
20,1,96
20,2,40
21,0,9
21,1,37
