0,0,16
0,1,46
0,2,3
1,0,266
1,1,102
1,2,136
2,0,29
2,1,12
2,2,71
3,0,61
3,1,226
3,2,49
4,0,58
4,1,3
4,2,7
5,0,0
5,1,80
5,2,55
6,0,5
6,1,131
6,2,23
7,0,89
7,1,2
7,2,4
8,0,52
8,1,30
8,2,54
9,0,15
9,1,5
9,2,2
10,0,111
10,1,64
10,2,27
11,0,20
11,1,7
11,2,18
12,0,65
12,1,33
12,2,24
13,0,5
13,1,46
13,2,138
14,0,130
14,1,114
14,2,79
15,0,83
15,1,16
15,2,180
16,0,49
16,1,13
16,2,95
17,0,80
17,1,26
17,2,255
18,0,90
18,1,198
18,2,126
19,0,17
19,1,3
19,2,111
20,0,215
20,1,162
20,2,191
21,0,116
21,1,101
21,2,56
22,0,106
22,1,110
22,2,78
23,0,83
23,1,128
23,2,189
24,0,78
24,1,58
24,2,175
25,0,0
25,1,246
25,2,261
26,0,28
26,1,111
26,2,6
27,0,180
27,1,30
27,2,58
28,0,29
28,1,11
28,2,30
29,0,21
29,1,110
29,2,0
30,0,51
30,1,8
30,2,180
31,0,237
31,1,243
31,2,96
32,0,3
32,1,18
32,2,145
33,0,9
33,1,12
33,2,25
34,0,32
34,1,131
34,2,160
35,0,9
35,1,7
35,2,10
36,0,33
36,1,4
36,2,116
37,0,86
37,1,34
37,2,10
38,0,39
38,1,8
38,2,121
39,0,95
39,1,64
39,2,57
40,0,22
40,1,32
40,2,2
41,0,40
41,1,69
41,2,27
42,0,197
42,1,88
42,2,24
43,0,0
43,1,60
43,2,210
44,0,43
44,1,8
44,2,6
45,0,13
45,1,245
45,2,6
46,0,55
46,1,8
46,2,93
47,0,25
47,1,165
47,2,108
48,0,95
48,1,112
48,2,0
49,0,17
49,1,16
49,2,121
50,0,89
50,1,15
50,2,80
51,0,15
51,1,33
51,2,69
52,0,151
52,1,95
52,2,2
53,0,123
53,1,258
53,2,49
54,0,117
54,1,188
54,2,126
55,0,4
55,1,96
55,2,203
56,0,218
56,1,168
56,2,91
57,0,129
57,1,137
57,2,42
58,0,185
58,1,5
58,2,78
59,0,174
59,1,39
59,2,239
60,0,17
60,1,18
60,2,6
61,0,40
61,1,48
61,2,32
62,0,100
62,1,156
62,2,114
63,0,2
63,1,1
63,2,59
64,0,78
64,1,113
64,2,145
65,0,79
65,1,7
65,2,10
66,0,106
66,1,31
66,2,8
67,0,63
67,1,17
67,2,50
68,0,60
68,1,88
68,2,43
69,0,0
69,1,66
69,2,140
70,0,34
70,1,31
70,2,74
71,0,13
71,1,21
