0,0,21
0,1,9
0,2,3
1,0,51
1,1,50
1,2,12
2,0,10
2,1,23
2,2,24
3,0,14
3,1,37
3,2,21
4,0,30
4,1,8
4,2,3
5,0,0
5,1,3
5,2,9
6,0,2
6,1,13
6,2,8
7,0,76
7,1,65
7,2,0
8,0,3
8,1,42
8,2,11
9,0,5
9,1,5
9,2,31
10,0,73
10,1,15
10,2,4
11,0,20
11,1,8
11,2,7
12,0,6
12,1,28
12,2,43
13,0,15
13,1,5
13,2,13
14,0,13
14,1,33
14,2,38
15,0,2
15,1,82
15,2,66
16,0,37
16,1,4
16,2,15
17,0,11
17,1,13
17,2,59
18,0,1
18,1,18
18,2,12
19,0,8
19,1,35
19,2,7
20,0,29
20,1,37
20,2,29
21,0,19
21,1,23
21,2,20
22,0,32
22,1,46
22,2,6
23,0,7
23,1,29
23,2,55
24,0,13
24,1,10
24,2,48
25,0,0
25,1,36
25,2,9
26,0,27
26,1,8
26,2,16
27,0,46
27,1,3
27,2,12
28,0,53
28,1,9
28,2,17
29,0,2
29,1,33
29,2,0
30,0,0
30,1,0
30,2,79
31,0,87
31,1,49
31,2,24
32,0,14
32,1,7
32,2,18
33,0,12
33,1,2
33,2,50
34,0,22
34,1,23
34,2,20
35,0,37
35,1,5
35,2,19
36,0,26
36,1,3
36,2,52
37,0,40
37,1,36
37,2,31
38,0,10
38,1,23
38,2,1
39,0,84
39,1,24
39,2,42
40,0,15
40,1,12
40,2,12
41,0,30
41,1,96
41,2,15
42,0,7
42,1,32
42,2,22
43,0,20
43,1,24
43,2,6
44,0,74
44,1,19
44,2,28
45,0,5
45,1,4
45,2,0
46,0,19
46,1,14
46,2,66
47,0,40
47,1,38
47,2,39
48,0,27
48,1,2
48,2,39
49,0,26
49,1,30
49,2,13
50,0,17
50,1,5
50,2,34
51,0,25
51,1,79
51,2,1
52,0,2
52,1,18
52,2,11
53,0,0
53,1,19
53,2,38
54,0,17
54,1,31
54,2,15
55,0,10
55,1,6
55,2,16
56,0,25
56,1,6
56,2,8
57,0,28
57,1,35
57,2,2
58,0,4
58,1,39
58,2,41
59,0,29
59,1,24
59,2,4
60,0,39
60,1,52
60,2,8
61,0,8
61,1,8
61,2,5
62,0,23
62,1,5
62,2,98
63,0,21
63,1,13
63,2,2
64,0,16
64,1,31
64,2,45
65,0,1
65,1,1
65,2,6
66,0,12
66,1,36
66,2,14
67,0,2
67,1,42
67,2,3
68,0,1
68,1,6
68,2,15
69,0,41
69,1,38
69,2,7
70,0,34
70,1,11
70,2,17
71,0,31
71,1,28
71,2,1
72,0,30
72,1,85
72,2,18
73,0,13
73,1,21
73,2,37
74,0,23
74,1,7
74,2,51
75,0,14
75,1,11
75,2,7
76,0,37
76,1,16
76,2,41
77,0,4
77,1,1
77,2,8
78,0,90
78,1,26
78,2,59
79,0,20
79,1,34
79,2,0
80,0,0
80,1,2
80,2,34
81,0,41
81,1,29
81,2,20
82,0,27
82,1,4
82,2,12
83,0,44
83,1,12
83,2,59
84,0,26
84,1,18
84,2,13
85,0,29
85,1,17
85,2,10
86,0,11
86,1,4
86,2,3
87,0,37
87,1,55
87,2,8
88,0,1
88,1,23
88,2,3
89,0,212
89,1,17
89,2,26
90,0,13
90,1,7
90,2,27
91,0,19
91,1,89
91,2,15
92,0,35
92,1,18
92,2,10
93,0,18
93,1,1
93,2,31
94,0,19
94,1,72
94,2,3
95,0,6
95,1,17
95,2,25
96,0,34
96,1,20
96,2,58
97,0,17
97,1,25
97,2,16
98,0,4
98,1,1
98,2,22
99,0,18
99,1,23
99,2,27
100,0,12
100,1,13
100,2,19
101,0,9
101,1,29
101,2,8
102,0,16
102,1,1
102,2,22
103,0,33
103,1,5
103,2,14
104,0,38
104,1,36
104,2,7
105,0,15
105,1,1
105,2,12
106,0,16
106,1,5
106,2,15
107,0,43
107,1,21
107,2,5
108,0,7
108,1,35
108,2,11
109,0,37
109,1,27
109,2,20
110,0,38
110,1,16
110,2,12
111,0,17
111,1,13
111,2,10
112,0,20
112,1,2
112,2,102
113,0,3
113,1,16
113,2,8
114,0,20
114,1,31
114,2,9
115,0,1
115,1,38
115,2,30
116,0,27
116,1,24
116,2,23
117,0,2
117,1,24
117,2,25
118,0,2
118,1,0
118,2,19
119,0,54
119,1,29
119,2,8
120,0,12
120,1,9
120,2,12
121,0,1
121,1,54
121,2,48
122,0,45
122,1,75
122,2,12
123,0,9
123,1,16
123,2,63
124,0,22
124,1,2
124,2,45
125,0,25
125,1,8
125,2,2
126,0,60
126,1,6
126,2,55
127,0,50
127,1,0
127,2,0
128,0,72
128,1,9
128,2,53
129,0,9
129,1,39
129,2,3
130,0,2
130,1,6
130,2,44
131,0,33
131,1,16
131,2,3
132,0,7
132,1,9
132,2,34
133,0,15
133,1,4
133,2,71
134,0,14
134,1,18
