0,0,16
0,1,54
0,2,21
0,3,35
0,4,65
1,0,10
1,1,60
1,2,16
1,3,17
1,4,0
2,0,6
2,1,42
2,2,17
2,3,50
2,4,7
3,0,37
3,1,2
3,2,105
3,3,24
3,4,19
4,0,4
4,1,12
4,2,40
4,3,33
4,4,33
5,0,10
5,1,26
5,2,20
5,3,8
5,4,8
6,0,16
6,1,4
6,2,4
6,3,76
6,4,46
7,0,8
7,1,20
7,2,7
7,3,48
7,4,6
8,0,48
8,1,37
8,2,21
8,3,40
8,4,9
9,0,0
9,1,14
9,2,28
9,3,11
9,4,32
10,0,12
10,1,9
10,2,8
10,3,2
10,4,51
11,0,21
11,1,31
11,2,30
11,3,20
11,4,2
12,0,14
12,1,28
12,2,15
12,3,48
12,4,14
13,0,34
13,1,1
13,2,123
13,3,13
13,4,13
14,0,10
14,1,9
14,2,28
14,3,33
14,4,69
15,0,13
15,1,26
15,2,26
15,3,11
15,4,17
16,0,15
16,1,11
16,2,33
16,3,27
16,4,7
17,0,6
17,1,24
17,2,44
17,3,1
17,4,0
18,0,35
18,1,26
18,2,15
18,3,23
18,4,3
19,0,5
19,1,78
19,2,44
19,3,29
19,4,3
20,0,8
20,1,80
20,2,31
20,3,23
20,4,42
21,0,13
21,1,9
21,2,17
21,3,4
21,4,3
22,0,25
22,1,43
22,2,31
22,3,26
22,4,5
23,0,31
23,1,5
23,2,61
23,3,13
23,4,21
24,0,8
24,1,16
24,2,5
24,3,16
24,4,84
25,0,16
25,1,35
25,2,16
25,3,1
25,4,6
26,0,26
26,1,36
26,2,25
26,3,3
26,4,40
27,0,13
27,1,8
27,2,26
27,3,16
27,4,13
28,0,64
28,1,17
28,2,11
28,3,41
28,4,27
29,0,10
29,1,53
29,2,20
29,3,39
29,4,1
30,0,9
30,1,43
30,2,49
30,3,19
30,4,2
31,0,0
31,1,21
31,2,38
31,3,21
31,4,9
32,0,18
32,1,18
32,2,98
32,3,15
32,4,6
33,0,10
33,1,7
33,2,7
33,3,6
33,4,32
34,0,8
34,1,6
34,2,2
34,3,24
34,4,69
35,0,20
35,1,42
35,2,42
35,3,5
35,4,53
36,0,14
36,1,20
36,2,9
36,3,45
36,4,51
37,0,14
37,1,18
37,2,18
37,3,20
37,4,9
38,0,57
38,1,34
38,2,24
38,3,40
38,4,28
39,0,14
39,1,21
39,2,45
39,3,52
39,4,0
40,0,5
40,1,80
40,2,18
40,3,3
40,4,30
41,0,31
41,1,38
41,2,9
41,3,11
41,4,14
42,0,2
42,1,16
42,2,36
42,3,1
42,4,12
43,0,39
43,1,2
43,2,38
43,3,20
43,4,39
44,0,13
44,1,23
44,2,22
44,3,3
44,4,12
45,0,13
45,1,8
45,2,0
45,3,7
45,4,35
46,0,3
46,1,39
46,2,17
46,3,54
46,4,21
47,0,17
47,1,5
47,2,31
47,3,38
47,4,8
48,0,27
48,1,23
48,2,16
48,3,19
48,4,25
49,0,4
49,1,29
49,2,15
49,3,5
49,4,16
0,0,11
0,1,66
0,2,45
0,3,39
0,4,53
1,0,9
1,1,56
1,2,20
1,3,15
1,4,0
2,0,7
2,1,28
2,2,8
2,3,56
2,4,8
3,0,36
3,1,2
3,2,83
3,3,31
3,4,74
4,0,3
4,1,10
4,2,34
4,3,34
4,4,23
5,0,14
5,1,22
5,2,27
5,3,11
5,4,6
6,0,16
6,1,4
6,2,11
6,3,48
6,4,25
7,0,12
7,1,22
7,2,8
7,3,47
7,4,6
8,0,61
8,1,36
8,2,23
8,3,35
8,4,12
9,0,0
9,1,16
9,2,47
9,3,9
9,4,23
10,0,12
10,1,7
10,2,8
10,3,1
10,4,48
11,0,30
11,1,21
11,2,38
11,3,24
11,4,2
12,0,13
12,1,20
12,2,16
12,3,43
12,4,19
13,0,28
13,1,1
13,2,173
13,3,14
13,4,14
14,0,3
14,1,15
14,2,53
14,3,31
14,4,94
15,0,13
15,1,35
15,2,18
15,3,17
15,4,30
16,0,48
16,1,5
16,2,22
16,3,24
16,4,11
17,0,8
17,1,25
17,2,31
17,3,0
17,4,0
18,0,40
18,1,22
18,2,22
18,3,21
18,4,4
19,0,4
19,1,43
19,2,54
19,3,18
19,4,3
20,0,11
20,1,89
20,2,47
20,3,23
20,4,22
21,0,21
21,1,10
21,2,20
21,3,4
21,4,5
22,0,23
22,1,52
22,2,46
22,3,44
22,4,8
23,0,15
23,1,6
23,2,62
23,3,6
23,4,23
24,0,10
24,1,23
24,2,4
24,3,28
24,4,84
25,0,20
25,1,34
25,2,16
25,3,1
25,4,12
26,0,36
26,1,34
26,2,25
26,3,3
26,4,40
27,0,29
27,1,6
27,2,19
27,3,19
27,4,8
28,0,52
28,1,25
28,2,7
28,3,31
28,4,14
29,0,9
29,1,64
29,2,27
29,3,39
29,4,1
30,0,9
30,1,33
30,2,40
30,3,24
30,4,4
31,0,0
31,1,18
31,2,26
31,3,20
31,4,5
32,0,25
32,1,20
32,2,89
32,3,13
32,4,5
33,0,14
33,1,5
33,2,5
33,3,6
33,4,48
34,0,6
34,1,8
34,2,1
34,3,32
34,4,102
35,0,16
35,1,17
35,2,34
35,3,5
35,4,32
36,0,8
36,1,16
36,2,11
36,3,37
36,4,44
37,0,20
37,1,34
37,2,15
37,3,15
37,4,9
38,0,52
38,1,31
38,2,19
38,3,23
38,4,14
39,0,13
39,1,19
39,2,31
39,3,46
39,4,0
40,0,5
40,1,67
40,2,20
40,3,5
40,4,25
41,0,47
41,1,42
41,2,10
41,3,6
41,4,10
42,0,3
42,1,12
42,2,38
42,3,1
42,4,9
43,0,37
43,1,2
43,2,38
43,3,34
43,4,46
44,0,9
44,1,17
44,2,39
44,3,2
44,4,9
45,0,13
45,1,6
45,2,0
45,3,7
45,4,57
46,0,2
46,1,37
46,2,24
46,3,44
46,4,15
47,0,14
47,1,4
47,2,31
47,3,31
47,4,6
48,0,46
48,1,35
48,2,17
48,3,19
48,4,25
49,0,5
49,1,41
49,2,16
49,3,4
49,4,13
0,0,10
0,1,102
0,2,28
0,3,25
