0,0,21
0,1,54
0,2,13
0,3,39
0,4,31
1,0,14
1,1,63
1,2,14
1,3,15
1,4,0
2,0,3
2,1,29
2,2,22
2,3,24
2,4,28
3,0,98
3,1,14
3,2,51
3,3,28
3,4,7
4,0,12
4,1,29
4,2,25
4,3,33
4,4,48
5,0,15
5,1,18
5,2,27
5,3,14
5,4,3
6,0,28
6,1,11
6,2,7
6,3,58
6,4,27
7,0,14
7,1,44
7,2,14
7,3,68
7,4,8
8,0,19
8,1,57
8,2,19
8,3,25
8,4,9
9,0,1
9,1,5
9,2,16
9,3,6
9,4,32
10,0,12
10,1,2
10,2,40
10,3,89
10,4,6
11,0,81
11,1,61
11,2,66
11,3,5
11,4,28
12,0,2
12,1,48
12,2,98
12,3,25
12,4,20
13,0,9
13,1,27
13,2,25
13,3,4
13,4,46
14,0,17
14,1,18
14,2,18
14,3,118
14,4,38
15,0,22
15,1,31
15,2,32
15,3,22
15,4,0
16,0,83
16,1,18
16,2,30
16,3,49
16,4,73
17,0,11
17,1,20
17,2,14
17,3,14
17,4,13
18,0,0
18,1,48
18,2,49
18,3,31
18,4,45
19,0,2
19,1,28
19,2,17
19,3,6
19,4,65
20,0,17
20,1,9
20,2,5
20,3,3
20,4,25
21,0,27
21,1,33
21,2,26
21,3,18
21,4,5
22,0,7
22,1,20
22,2,20
22,3,23
22,4,56
23,0,90
23,1,5
23,2,60
23,3,14
23,4,4
24,0,25
24,1,23
24,2,18
24,3,33
24,4,98
25,0,17
25,1,17
25,2,37
25,3,19
25,4,9
26,0,27
26,1,28
26,2,57
26,3,20
26,4,4
27,0,10
27,1,53
27,2,87
27,3,2
27,4,0
28,0,13
28,1,40
28,2,14
28,3,15
28,4,3
29,0,34
29,1,31
29,2,26
29,3,16
29,4,3
30,0,0
30,1,8
30,2,6
30,3,103
30,4,0
31,0,108
31,1,49
31,2,55
31,3,7
31,4,74
32,0,17
32,1,27
32,2,99
32,3,20
32,4,8
33,0,24
33,1,1
33,2,16
33,3,3
33,4,47
34,0,40
34,1,19
34,2,16
34,3,35
34,4,45
35,0,21
35,1,23
35,2,64
35,3,1
35,4,33
36,0,8
36,1,20
36,2,0
36,3,20
36,4,64
37,0,34
37,1,50
37,2,8
37,3,16
37,4,13
38,0,8
38,1,18
38,2,37
38,3,22
38,4,40
39,0,8
39,1,33
39,2,38
39,3,9
39,4,22
40,0,12
40,1,80
40,2,19
40,3,25
40,4,19
41,0,17
41,1,9
41,2,15
41,3,4
41,4,8
42,0,13
42,1,29
42,2,41
42,3,12
42,4,21
43,0,84
