0,0,21
0,1,9
0,2,3
1,0,51
1,1,50
1,2,12
2,0,10
2,1,23
2,2,24
3,0,14
3,1,37
3,2,21
4,0,30
4,1,8
4,2,3
5,0,0
5,1,3
5,2,9
6,0,2
6,1,13
6,2,8
7,0,76
7,1,65
7,2,0
8,0,3
8,1,42
8,2,11
9,0,5
9,1,5
9,2,31
10,0,73
10,1,15
10,2,4
11,0,20
11,1,8
11,2,7
12,0,6
12,1,28
12,2,43
13,0,15
13,1,5
13,2,13
14,0,13
14,1,33
14,2,38
15,0,2
15,1,82
15,2,66
16,0,37
16,1,4
16,2,15
17,0,11
17,1,13
17,2,59
18,0,1
18,1,18
18,2,12
19,0,8
19,1,35
19,2,7
20,0,29
20,1,37
20,2,29
21,0,19
21,1,23
21,2,20
22,0,32
22,1,46
22,2,6
23,0,7
23,1,29
23,2,55
24,0,13
24,1,10
24,2,48
25,0,0
25,1,36
25,2,9
26,0,27
26,1,8
26,2,16
27,0,46
27,1,3
27,2,12
28,0,53
28,1,9
28,2,17
29,0,2
29,1,33
29,2,0
30,0,0
30,1,0
30,2,79
31,0,87
31,1,49
31,2,24
32,0,14
32,1,7
32,2,18
33,0,12
33,1,17
33,2,5
34,0,34
34,1,25
34,2,79
35,0,1
35,1,2
35,2,18
36,0,11
36,1,0
36,2,19
37,0,38
37,1,17
37,2,31
38,0,15
38,1,10
38,2,6
39,0,16
39,1,25
39,2,6
40,0,8
40,1,28
40,2,35
41,0,2
41,1,4
41,2,39
42,0,41
42,1,29
42,2,24
43,0,4
43,1,39
43,2,52
44,0,8
44,1,8
44,2,8
45,0,5
45,1,23
45,2,5
46,0,98
46,1,21
46,2,13
47,0,2
47,1,16
47,2,31
48,0,45
48,1,1
48,2,1
49,0,6
49,1,12
49,2,36
50,0,14
50,1,2
50,2,42
51,0,3
51,1,1
51,2,6
52,0,15
52,1,41
52,2,38
53,0,7
53,1,34
53,2,11
54,0,17
54,1,31
54,2,28
55,0,1
55,1,30
55,2,85
56,0,18
56,1,13
56,2,21
57,0,37
57,1,23
57,2,7
58,0,51
58,1,14
58,2,11
59,0,7
59,1,37
59,2,16
60,0,41
60,1,4
60,2,1
61,0,8
61,1,90
61,2,26
62,0,59
62,1,20
62,2,34
63,0,0
63,1,0
63,2,2
64,0,34
64,1,41
64,2,29
65,0,20
65,1,27
65,2,4
66,0,12
66,1,44
66,2,12
67,0,13
67,1,19
67,2,9
68,0,29
68,1,8
68,2,16
69,0,1
69,1,22
69,2,33
70,0,5
70,1,14
70,2,38
71,0,36
71,1,7
71,2,15
72,0,1
72,1,12
72,2,16
73,0,5
73,1,15
73,2,43
74,0,21
74,1,5
74,2,7
75,0,35
75,1,11
75,2,37
76,0,27
76,1,20
76,2,38
77,0,16
77,1,12
77,2,17
78,0,13
78,1,10
78,2,20
79,0,2
79,1,102
79,2,3
80,0,16
80,1,8
80,2,20
81,0,31
81,1,9
81,2,1
82,0,38
82,1,30
82,2,27
83,0,24
83,1,23
83,2,2
84,0,24
84,1,25
84,2,2
85,0,0
85,1,19
85,2,54
86,0,29
86,1,8
86,2,12
87,0,9
87,1,12
87,2,1
88,0,54
88,1,48
88,2,45
89,0,75
89,1,12
89,2,9
90,0,16
90,1,63
90,2,22
91,0,2
91,1,45
91,2,25
92,0,8
92,1,2
92,2,60
93,0,6
93,1,55
93,2,50
94,0,0
94,1,0
94,2,72
95,0,9
95,1,53
95,2,9
96,0,39
96,1,3
96,2,2
97,0,6
97,1,44
97,2,33
98,0,16
98,1,3
98,2,7
99,0,9
99,1,34
99,2,15
0,0,14
0,1,9
0,2,2
1,0,43
1,1,77
1,2,13
2,0,13
2,1,21
2,2,20
3,0,22
3,1,35
3,2,18
4,0,38
4,1,9
4,2,3
5,0,0
5,1,2
5,2,8
6,0,3
6,1,16
6,2,4
7,0,69
7,1,59
7,2,0
8,0,5
8,1,42
8,2,15
9,0,4
9,1,6
9,2,32
10,0,94
10,1,16
10,2,5
11,0,23
11,1,10
11,2,6
12,0,8
12,1,53
12,2,74
13,0,25
13,1,4
13,2,18
14,0,13
14,1,32
14,2,36
15,0,2
15,1,66
15,2,100
16,0,39
16,1,7
16,2,15
17,0,6
17,1,6
17,2,55
18,0,1
18,1,11
18,2,10
19,0,12
19,1,24
19,2,15
20,0,31
20,1,72
20,2,20
21,0,19
21,1,28
21,2,21
22,0,32
22,1,54
22,2,10
23,0,10
23,1,31
23,2,43
24,0,11
24,1,9
24,2,26
25,0,1
25,1,33
25,2,5
26,0,38
26,1,10
26,2,12
27,0,41
27,1,3
27,2,10
28,0,61
28,1,11
28,2,22
29,0,2
29,1,24
29,2,0
30,0,0
30,1,0
30,2,78
31,0,96
31,1,34
31,2,23
32,0,14
32,1,9
32,2,10
33,0,7
33,1,17
33,2,5
34,0,39
34,1,53
