0,0,54
0,1,9
0,2,3
1,0,17
1,1,27
1,2,20
2,0,23
2,1,47
2,2,8
3,0,13
3,1,47
3,2,19
4,0,17
4,1,5
4,2,6
5,0,0
5,1,33
5,2,9
6,0,2
6,1,6
6,2,4
7,0,52
7,1,30
7,2,0
8,0,9
8,1,37
8,2,4
9,0,1
9,1,5
9,2,17
10,0,28
10,1,1
10,2,3
11,0,3
11,1,4
11,2,6
12,0,13
12,1,24
12,2,17
13,0,27
13,1,24
13,2,35
14,0,28
14,1,18
14,2,21
15,0,15
15,1,21
15,2,24
16,0,6
16,1,1
16,2,30
17,0,16
17,1,11
17,2,39
18,0,16
18,1,29
18,2,14
19,0,6
19,1,24
19,2,12
20,0,37
20,1,14
20,2,47
21,0,29
21,1,20
21,2,10
22,0,22
22,1,17
22,2,14
23,0,21
23,1,13
23,2,28
24,0,13
24,1,13
24,2,93
25,0,0
25,1,71
25,2,22
26,0,4
26,1,12
26,2,4
27,0,34
27,1,3
27,2,16
28,0,10
28,1,2
28,2,14
29,0,1
29,1,33
29,2,0
30,0,2
30,1,2
30,2,25
31,0,33
31,1,22
31,2,24
32,0,20
32,1,9
32,2,21
33,0,5
33,1,2
33,2,19
34,0,16
34,1,19
34,2,8
35,0,15
35,1,1
35,2,10
36,0,30
36,1,4
36,2,19
37,0,11
37,1,18
37,2,19
38,0,10
38,1,15
38,2,2
39,0,8
39,1,53
39,2,20
40,0,43
40,1,5
40,2,34
41,0,8
41,1,43
41,2,1
42,0,4
42,1,39
42,2,2
43,0,0
43,1,25
43,2,34
44,0,10
44,1,19
44,2,33
45,0,6
45,1,50
45,2,16
46,0,25
46,1,2
46,2,4
47,0,19
47,1,16
47,2,6
48,0,11
48,1,34
48,2,15
49,0,10
49,1,24
49,2,1
50,0,14
50,1,7
50,2,5
51,0,1
51,1,4
51,2,4
52,0,52
52,1,5
52,2,38
53,0,40
53,1,50
53,2,5
54,0,36
54,1,18
54,2,25
55,0,21
55,1,0
55,2,2
56,0,2
56,1,12
56,2,28
57,0,3
57,1,33
57,2,2
58,0,5
58,1,10
58,2,17
59,0,37
59,1,26
59,2,13
60,0,44
60,1,4
60,2,29
61,0,48
61,1,24
61,2,0
62,0,20
62,1,31
62,2,40
63,0,43
63,1,9
63,2,19
64,0,23
64,1,10
64,2,98
65,0,5
65,1,23
65,2,15
66,0,5
66,1,26
66,2,10
67,0,2
67,1,1
67,2,12
68,0,18
68,1,8
68,2,48
69,0,9
69,1,34
69,2,4
70,0,0
70,1,16
70,2,11
71,0,15
71,1,13
71,2,20
72,0,39
72,1,5
72,2,15
73,0,18
73,1,15
73,2,22
74,0,19
74,1,14
74,2,5
75,0,12
75,1,5
75,2,5
76,0,12
76,1,4
76,2,0
77,0,10
77,1,26
77,2,5
78,0,1
78,1,16
78,2,8
79,0,21
79,1,38
79,2,12
80,0,30
80,1,13
80,2,19
81,0,3
81,1,16
81,2,13
82,0,34
82,1,2
82,2,7
83,0,31
83,1,7
83,2,13
84,0,21
84,1,21
84,2,19
85,0,10
85,1,5
85,2,12
86,0,16
86,1,2
86,2,9
87,0,29
87,1,9
87,2,11
88,0,20
88,1,31
88,2,4
89,0,12
89,1,27
89,2,10
90,0,15
90,1,2
90,2,8
91,0,2
91,1,7
91,2,9
92,0,44
92,1,2
92,2,40
93,0,5
93,1,60
93,2,21
94,0,44
94,1,17
94,2,5
95,0,13
95,1,10
95,2,11
96,0,4
96,1,7
96,2,48
97,0,5
97,1,19
97,2,18
98,0,11
98,1,1
98,2,22
99,0,48
99,1,19
99,2,13
100,0,16
100,1,3
100,2,19
101,0,1
101,1,46
101,2,25
102,0,31
102,1,28
102,2,28
103,0,28
103,1,7
103,2,33
104,0,22
104,1,3
104,2,88
105,0,10
105,1,16
105,2,6
106,0,8
106,1,9
106,2,15
107,0,37
107,1,0
107,2,0
108,0,15
108,1,3
108,2,43
109,0,4
109,1,39
109,2,16
110,0,7
110,1,43
110,2,15
111,0,12
111,1,6
111,2,3
112,0,10
112,1,10
112,2,41
113,0,6
113,1,5
113,2,27
114,0,11
114,1,14
114,2,7
115,0,10
115,1,10
115,2,11
116,0,31
116,1,12
116,2,8
117,0,20
117,1,43
117,2,5
118,0,2
118,1,8
118,2,6
119,0,8
119,1,38
119,2,0
0,0,36
0,1,9
0,2,2
1,0,14
1,1,42
1,2,22
2,0,29
2,1,44
2,2,6
3,0,21
3,1,44
3,2,16
4,0,21
4,1,5
4,2,7
5,0,0
5,1,20
5,2,8
6,0,3
6,1,7
6,2,2
7,0,47
7,1,27
7,2,0
8,0,14
8,1,36
8,2,5
9,0,1
9,1,6
9,2,17
10,0,35
10,1,1
10,2,3
11,0,4
11,1,5
11,2,5
12,0,19
12,1,46
12,2,29
13,0,47
13,1,16
13,2,52
14,0,28
14,1,17
14,2,20
15,0,20
15,1,17
15,2,37
16,0,6
16,1,1
16,2,30
17,0,9
17,1,5
17,2,37
18,0,16
18,1,18
18,2,11
19,0,10
19,1,16
19,2,25
20,0,40
20,1,27
20,2,33
21,0,28
21,1,24
21,2,10
22,0,22
22,1,19
22,2,24
23,0,31
23,1,14
23,2,22
24,0,11
24,1,13
24,2,50
25,0,0
25,1,66
25,2,12
26,0,5
26,1,16
26,2,3
27,0,30
27,1,3
27,2,13
28,0,12
28,1,3
28,2,18
29,0,1
29,1,24
29,2,0
30,0,2
30,1,2
30,2,25
31,0,36
31,1,15
31,2,23
32,0,20
32,1,11
32,2,12
33,0,3
33,1,2
33,2,24
34,0,11
34,1,13
34,2,8
35,0,17
35,1,1
35,2,7
36,0,48
36,1,3
36,2,16
37,0,14
37,1,26
37,2,18
38,0,11
38,1,26
38,2,4
39,0,6
39,1,66
39,2,21
40,0,42
40,1,5
40,2,39
41,0,16
41,1,35
41,2,1
42,0,6
42,1,21
42,2,2
43,0,0
43,1,17
43,2,38
44,0,12
44,1,17
44,2,32
45,0,4
45,1,35
45,2,15
46,0,17
46,1,2
46,2,4
47,0,20
47,1,27
47,2,7
48,0,9
48,1,28
48,2,15
49,0,12
49,1,19
49,2,1
50,0,15
50,1,12
50,2,5
51,0,1
51,1,3
51,2,7
52,0,38
52,1,4
52,2,40
53,0,54
53,1,67
53,2,4
54,0,46
54,1,15
54,2,10
55,0,14
55,1,0
55,2,3
56,0,2
56,1,7
56,2,92
57,0,2
57,1,31
57,2,5
58,0,6
58,1,9
58,2,14
59,0,37
59,1,39
59,2,18
60,0,46
60,1,3
60,2,20
61,0,47
61,1,18
61,2,0
62,0,14
62,1,25
62,2,39
63,0,38
63,1,13
63,2,20
64,0,17
64,1,13
64,2,50
65,0,4
65,1,27
65,2,18
66,0,9
66,1,18
66,2,7
67,0,2
67,1,1
67,2,11
68,0,18
68,1,6
68,2,64
69,0,6
69,1,17
69,2,3
70,0,0
70,1,32
70,2,11
71,0,9
71,1,11
71,2,44
72,0,43
72,1,4
72,2,19
73,0,10
73,1,18
73,2,32
74,0,15
74,1,19
74,2,6
75,0,7
75,1,4
75,2,5
76,0,10
76,1,4
76,2,0
77,0,13
77,1,26
77,2,12
78,0,1
78,1,17
78,2,11
79,0,12
79,1,28
79,2,18
80,0,39
80,1,16
80,2,15
81,0,3
81,1,17
81,2,13
82,0,28
82,1,4
82,2,10
83,0,47
83,1,7
83,2,15
84,0,15
84,1,26
84,2,9
85,0,15
85,1,6
85,2,16
86,0,11
86,1,1
86,2,14
87,0,32
87,1,8
87,2,15
88,0,14
88,1,15
88,2,4
89,0,8
89,1,38
89,2,10
90,0,7
90,1,9
90,2,12
91,0,1
91,1,5
91,2,12
92,0,38
92,1,1
92,2,37
93,0,4
93,1,60
93,2,27
94,0,35
94,1,23
94,2,4
95,0,13
95,1,13
95,2,13
96,0,7
96,1,12
96,2,67
97,0,6
97,1,15
97,2,12
98,0,15
98,1,1
98,2,12
99,0,41
99,1,25
99,2,11
100,0,12
100,1,3
100,2,17
101,0,0
101,1,37
101,2,16
102,0,39
102,1,26
102,2,24
103,0,44
103,1,4
103,2,28
104,0,13
104,1,4
104,2,91
105,0,9
105,1,18
105,2,6
106,0,10
106,1,9
106,2,15
107,0,27
107,1,0
107,2,0
108,0,20
108,1,3
108,2,52
109,0,7
109,1,36
109,2,20
110,0,9
110,1,58
110,2,12
111,0,8
111,1,5
111,2,4
112,0,14
112,1,19
112,2,19
113,0,8
113,1,8
113,2,17
114,0,12
114,1,12
114,2,3
115,0,24
115,1,17
115,2,10
116,0,27
116,1,6
116,2,8
117,0,17
117,1,23
117,2,9
118,0,2
118,1,8
118,2,5
119,0,7
119,1,23
119,2,0
0,0,35
0,1,7
0,2,3
1,0,16
1,1,20
1,2,14
2,0,19
2,1,30
2,2,5
3,0,20
3,1,27
3,2,12
4,0,27
4,1,5
4,2,5
5,0,0
5,1,22
5,2,8
6,0,4
6,1,7
6,2,2
7,0,47
7,1,19
7,2,0
8,0,13
8,1,47
8,2,6
9,0,0
